t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1621560879,298,0.091131,0.000000,0.000000,0.000000,events/second
1621560909,298,0.090303,0.000000,0.000000,0.000000,events/second
1621560939,298,0.089489,0.000000,0.000000,0.000000,events/second
1621560969,313,0.093155,0.000000,0.000000,0.000000,events/second
1621560999,313,0.092330,0.000000,0.000000,0.000000,events/second
1621561029,313,0.091520,0.000000,0.000000,0.000000,events/second
1621561059,313,0.090724,0.000000,0.000000,0.000000,events/second
1621561089,313,0.089943,0.000000,0.000000,0.000000,events/second
1621561119,313,0.089174,0.000000,0.000000,0.000000,events/second
1621561149,328,0.092655,0.000000,0.000000,0.000000,events/second
1621561179,328,0.091876,0.000000,0.000000,0.000000,events/second
1621561209,328,0.091111,0.000000,0.000000,0.000000,events/second
1621561239,328,0.090358,0.000000,0.000000,0.000000,events/second
1621561269,328,0.089617,0.000000,0.000000,0.000000,events/second
1621561299,328,0.088889,0.000000,0.000000,0.000000,events/second
1621561329,342,0.091935,0.000000,0.000000,0.000000,events/second
1621561359,342,0.091200,0.000000,0.000000,0.000000,events/second
1621561389,368,0.097354,0.000000,0.000000,0.000000,events/second
1621561419,368,0.096588,0.000000,0.000000,0.000000,events/second
1621561449,368,0.095833,0.000000,0.000000,0.000000,events/second
1621561479,368,0.095090,0.000000,0.000000,0.000000,events/second
1621561509,368,0.094359,0.000000,0.000000,0.000000,events/second
1621561539,368,0.093639,0.000000,0.000000,0.000000,events/second
1621561569,368,0.092929,0.000000,0.000000,0.000000,events/second
1621561599,368,0.092230,0.000000,0.000000,0.000000,events/second
1621561629,433,0.107711,0.000000,0.000000,0.000000,events/second
1621561659,433,0.106914,0.000000,0.000000,0.000000,events/second
1621561689,433,0.106127,0.000000,0.000000,0.000000,events/second
1621561719,433,0.105353,0.000000,0.000000,0.000000,events/second
1621561749,433,0.104589,0.000000,0.000000,0.000000,events/second
1621561779,433,0.103837,0.000000,0.000000,0.000000,events/second
1621561809,433,0.103095,0.000000,0.000000,0.000000,events/second
1621561839,433,0.102364,0.000000,0.000000,0.000000,events/second
1621561869,433,0.101643,0.000000,0.000000,0.000000,events/second
1621561899,433,0.100932,0.000000,0.000000,0.000000,events/second
1621561929,433,0.100231,0.000000,0.000000,0.000000,events/second
1621561959,433,0.099540,0.000000,0.000000,0.000000,events/second
1621561989,433,0.098857,0.000000,0.000000,0.000000,events/second
1621562019,433,0.098186,0.000000,0.000000,0.000000,events/second
1621562049,433,0.097522,0.000000,0.000000,0.000000,events/second
1621562079,433,0.096868,0.000000,0.000000,0.000000,events/second
1621562109,433,0.096222,0.000000,0.000000,0.000000,events/second
1621562139,433,0.095585,0.000000,0.000000,0.000000,events/second
1621562169,451,0.098903,0.000000,0.000000,0.000000,events/second
1621562199,451,0.098257,0.000000,0.000000,0.000000,events/second
1621562229,451,0.097619,0.000000,0.000000,0.000000,events/second
1621701756,122,3.983638,0.000000,0.000000,0.000000,events/second
1621701786,122,2.032637,0.000000,0.000000,0.000000,events/second
1621701816,122,1.355443,0.000000,0.000000,0.000000,events/second
1621701846,122,1.016617,0.000000,0.000000,0.000000,events/second
1621701876,122,0.813199,0.000000,0.000000,0.000000,events/second
1621701906,155,0.861088,0.000000,0.000000,0.000000,events/second
1621701936,155,0.738100,0.000000,0.000000,0.000000,events/second
1621701966,164,0.683304,0.000000,0.000000,0.000000,events/second
1621701996,164,0.607400,0.000000,0.000000,0.000000,events/second
1621702026,164,0.546647,0.000000,0.000000,0.000000,events/second
1621702056,164,0.496960,0.000000,0.000000,0.000000,events/second
1621702086,164,0.455555,0.000000,0.000000,0.000000,events/second
1621702116,164,0.420517,0.000000,0.000000,0.000000,events/second
1621702146,164,0.390475,0.000000,0.000000,0.000000,events/second
1621702176,164,0.364440,0.000000,0.000000,0.000000,events/second
1621702206,164,0.341662,0.000000,0.000000,0.000000,events/second
1621702236,164,0.321571,0.000000,0.000000,0.000000,events/second
1621702266,164,0.303701,0.000000,0.000000,0.000000,events/second
1621702296,164,0.287718,0.000000,0.000000,0.000000,events/second
1621702326,164,0.273333,0.000000,0.000000,0.000000,events/second
1621702356,164,0.260316,0.000000,0.000000,0.000000,events/second
1621702386,164,0.248484,0.000000,0.000000,0.000000,events/second
1621702416,164,0.237679,0.000000,0.000000,0.000000,events/second
1621702446,172,0.238890,0.000000,0.000000,0.000000,events/second
1621702476,172,0.229333,0.000000,0.000000,0.000000,events/second
1621702506,172,0.220511,0.000000,0.000000,0.000000,events/second
1621702536,172,0.212344,0.000000,0.000000,0.000000,events/second
1621702566,172,0.204761,0.000000,0.000000,0.000000,events/second
1621702596,172,0.197701,0.000000,0.000000,0.000000,events/second
1621702626,172,0.191111,0.000000,0.000000,0.000000,events/second
1621702656,172,0.184946,0.000000,0.000000,0.000000,events/second
1621702686,172,0.179166,0.000000,0.000000,0.000000,events/second
1621702716,172,0.173737,0.000000,0.000000,0.000000,events/second
1621702746,172,0.168628,0.000000,0.000000,0.000000,events/second
1621702776,172,0.163810,0.000000,0.000000,0.000000,events/second
1621702806,172,0.159260,0.000000,0.000000,0.000000,events/second
1621702836,172,0.154954,0.000000,0.000000,0.000000,events/second
1621702866,172,0.150877,0.000000,0.000000,0.000000,events/second
1621702896,172,0.147008,0.000000,0.000000,0.000000,events/second
1621702926,172,0.143333,0.000000,0.000000,0.000000,events/second
1621702956,172,0.139838,0.000000,0.000000,0.000000,events/second
1621702986,172,0.136507,0.000000,0.000000,0.000000,events/second
1621703016,172,0.133333,0.000000,0.000000,0.000000,events/second
1621703046,196,0.148485,0.000000,0.000000,0.000000,events/second
1621703076,196,0.145185,0.000000,0.000000,0.000000,events/second
1621703106,196,0.142029,0.000000,0.000000,0.000000,events/second
1621703136,196,0.139007,0.000000,0.000000,0.000000,events/second
1621703166,196,0.136112,0.000000,0.000000,0.000000,events/second
1621703196,196,0.133333,0.000000,0.000000,0.000000,events/second
1621703226,196,0.130667,0.000000,0.000000,0.000000,events/second
1621703256,196,0.128104,0.000000,0.000000,0.000000,events/second
1621703286,196,0.125640,0.000000,0.000000,0.000000,events/second
1621703316,196,0.123270,0.000000,0.000000,0.000000,events/second
1621703346,196,0.120988,0.000000,0.000000,0.000000,events/second
1621703376,196,0.118788,0.000000,0.000000,0.000000,events/second
1621703406,196,0.116667,0.000000,0.000000,0.000000,events/second
1621703436,196,0.114620,0.000000,0.000000,0.000000,events/second
1621703466,196,0.112643,0.000000,0.000000,0.000000,events/second
1621703496,196,0.110734,0.000000,0.000000,0.000000,events/second
1621703526,196,0.108889,0.000000,0.000000,0.000000,events/second
1621703556,196,0.107104,0.000000,0.000000,0.000000,events/second
1621703586,204,0.109677,0.000000,0.000000,0.000000,events/second
1621703616,204,0.107936,0.000000,0.000000,0.000000,events/second
1621703646,204,0.106249,0.000000,0.000000,0.000000,events/second
1621703676,204,0.104615,0.000000,0.000000,0.000000,events/second
1621703706,204,0.103030,0.000000,0.000000,0.000000,events/second
1621703736,204,0.101493,0.000000,0.000000,0.000000,events/second
1621703766,204,0.100000,0.000000,0.000000,0.000000,events/second
1621703796,204,0.098551,0.000000,0.000000,0.000000,events/second
1621703826,204,0.097143,0.000000,0.000000,0.000000,events/second
1621703856,204,0.095774,0.000000,0.000000,0.000000,events/second
1621703886,204,0.094444,0.000000,0.000000,0.000000,events/second
1621703916,204,0.093151,0.000000,0.000000,0.000000,events/second
1621703946,204,0.091892,0.000000,0.000000,0.000000,events/second
1621703976,204,0.090666,0.000000,0.000000,0.000000,events/second
1621704006,204,0.089473,0.000000,0.000000,0.000000,events/second
1621704036,204,0.088312,0.000000,0.000000,0.000000,events/second
1621704066,204,0.087180,0.000000,0.000000,0.000000,events/second
1621704096,204,0.086076,0.000000,0.000000,0.000000,events/second
1621704126,204,0.085000,0.000000,0.000000,0.000000,events/second
1621704156,204,0.083950,0.000000,0.000000,0.000000,events/second
1621704186,212,0.086179,0.000000,0.000000,0.000000,events/second
1621704216,212,0.085141,0.000000,0.000000,0.000000,events/second
1621704246,212,0.084127,0.000000,0.000000,0.000000,events/second
1621704276,212,0.083137,0.000000,0.000000,0.000000,events/second
1621704306,212,0.082171,0.000000,0.000000,0.000000,events/second
1621704336,212,0.081226,0.000000,0.000000,0.000000,events/second
1621704366,212,0.080303,0.000000,0.000000,0.000000,events/second
1621704396,212,0.079401,0.000000,0.000000,0.000000,events/second
1621704426,212,0.078518,0.000000,0.000000,0.000000,events/second
1621704456,212,0.077656,0.000000,0.000000,0.000000,events/second
1621704486,212,0.076812,0.000000,0.000000,0.000000,events/second
1621704516,212,0.075986,0.000000,0.000000,0.000000,events/second
1621704546,212,0.075177,0.000000,0.000000,0.000000,events/second
1621704576,212,0.074386,0.000000,0.000000,0.000000,events/second
1621704606,212,0.073611,0.000000,0.000000,0.000000,events/second
1621704636,212,0.072852,0.000000,0.000000,0.000000,events/second
1621704666,212,0.072109,0.000000,0.000000,0.000000,events/second
1621704696,212,0.071380,0.000000,0.000000,0.000000,events/second
1621704726,212,0.070667,0.000000,0.000000,0.000000,events/second
1621704756,212,0.069967,0.000000,0.000000,0.000000,events/second
1621704786,220,0.071895,0.000000,0.000000,0.000000,events/second
1621704816,220,0.071197,0.000000,0.000000,0.000000,events/second
1621704846,220,0.070513,0.000000,0.000000,0.000000,events/second
1621704876,220,0.069841,0.000000,0.000000,0.000000,events/second
1621704906,220,0.069182,0.000000,0.000000,0.000000,events/second
1621704936,220,0.068536,0.000000,0.000000,0.000000,events/second
1621704966,220,0.067901,0.000000,0.000000,0.000000,events/second
1621704996,220,0.067278,0.000000,0.000000,0.000000,events/second
1621705026,220,0.066667,0.000000,0.000000,0.000000,events/second
1621705056,220,0.066066,0.000000,0.000000,0.000000,events/second
1621705086,220,0.065476,0.000000,0.000000,0.000000,events/second
1621705116,220,0.064897,0.000000,0.000000,0.000000,events/second
1621705146,220,0.064327,0.000000,0.000000,0.000000,events/second
1621705176,220,0.063768,0.000000,0.000000,0.000000,events/second
1621705206,220,0.063218,0.000000,0.000000,0.000000,events/second
1621705236,220,0.062678,0.000000,0.000000,0.000000,events/second
1621705266,220,0.062147,0.000000,0.000000,0.000000,events/second
1621705296,220,0.061625,0.000000,0.000000,0.000000,events/second
1621705326,220,0.061111,0.000000,0.000000,0.000000,events/second
1621705356,220,0.060606,0.000000,0.000000,0.000000,events/second
1621705386,229,0.062568,0.000000,0.000000,0.000000,events/second
1621705416,229,0.062059,0.000000,0.000000,0.000000,events/second
1621705446,229,0.061559,0.000000,0.000000,0.000000,events/second
1621705476,229,0.061067,0.000000,0.000000,0.000000,events/second
1621705506,229,0.060582,0.000000,0.000000,0.000000,events/second
